"","Artist","Title","Year","Country","track_title","line","lyric"
"9681","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",79,"Cartman:  Too bad it's usually a dreidel, or something lame like that."
"9682","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",80,"Stan:  We'll catch up with you later Kyle."
"9683","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",81,"Kyle:  Wait, I may not have Santa, but I do have Mr. Hankey, the Christmas poo."
"9684","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",82,"Stan:  What, what is this about Christmas poo dude?"
"9685","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",83,"Kyle:  Mr. Hankey, he comes out of the toilet every year and gives presents to everybody who has a lot of fiber in their diet."
"9686","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",84,"Cartman:  Uh, Kyle, come on, seriously, you're really reaching right now."
"9687","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",85,"Kyle:  Well, you're gonna be sorry when you see me riding around on Santa's sleigh with Mr. Hankey fat ass!"
"9688","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",86,"Cartman:  You're not gonna ride around on Santa's sleigh, cause you're a Jew, Kyle!"
"9689","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",87,"Stan:  See you dude."
"9690","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",88,"Everybody walks off, leaving Kyle alone."
"9691","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",89,"Kyle wanders as he's singing."
"9692","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",90,"Kyle:"
"9693","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",91,"It's hard to be a Jew on Christmas. My friends won't let me join in any games. And I can't sing Christmas songs or decorate a Christmas tree, or leave water out for Rudolph 'cause there's something wrong with me. My people don't believe in Jesus Christ's divinity. I'm a Jew, a lonely Jew, on Christmas."
"9694","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",92,"Kyle is peeking from behind a tree as the other kids visit Santa."
"9695","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",93,"Kyle:"
"9696","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",94,"Hannukuh is nice, but why is it, that Santa passes over my house every year? And in stead of eating ham I have to eat kosher lock cheese. Instead of Silent Night I'm singing who hack do ga veesh. And what the fuck is up with lighting all these fucking candles, tell me please. I'm a Jew, a lonely Jew, I'd be merry, but I'm Hebrew, on Christmas."
"9697","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",95,"A large crowd is up in arms."
"9698","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",96,"The mayor clears her throat."
"9699","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",97,"Mayor McDaniels:  Okay everybody, settle down."
"9700","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",98,"Townswoman:  Mayor, we are deeply offended by the Nativity scene in front of the capitol office. Church and State are separate."
"9701","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",99,"Crowd:  No! No!"
"9702","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",100,"Kyle:  What's going on you guys?"
"9703","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",101,"Stan:  The whole town's pissed of at each other, it's really sweet."
"9704","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",102,"Sheila:  That isn't all mayor, the school play is doing a Nativity scene. It isn't being sensitive to the Jewish community."
"9705","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",103,"Mr. Garrison:  You are the Jewish community!"
"9706","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",104,"Crowd:  Yeh, yeh!"
"9707","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",105,"Cartman:  Oh boy, super bitch is at it again."
"9708","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",106,"Kyle:  Don't call my mom a bitch, Cartman!"
"9709","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",107,"Priest:  Mayor, the Nativity is what Christmas is all about. If you remove Christ, you must remove Santa and Frosty and all that garbage too."
"9710","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",108,"Followers:  Hallelujah!"
"9711","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",109,"Townsperson:  Amen."
"9712","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",110,"Tree Huggers:  And we must put a stop to the cutting down of Christmas trees."
"9713","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",111,"Townsperson:  Ah, give me a break."
"9714","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",112,"Jimbo:  And I'm sick and tired of those little flaps on coffee lids, if you don't want to spill your coffee then you shouldn't be driving with it."
"9715","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",113,"The crowd is a bit unsure."
"9716","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",114,"Crowd:  Yehhhh!"
"9717","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",115,"Mayor McDaniels:  Okay people, clearly we need to reach a compromise. Perhaps we need a new icon for Christmas."
"9718","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",116,"Assistant:  Ooh, brilliant idea mayor."
"9719","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",117,"Kyle:  Hey, how about Mr. Hankey the Christmas poo?"
"9720","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",118,"Mayor McDaniels:  Excuse me?"
"9721","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",119,"Stan:  Oh boy, here we go again."
"9722","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",120,"Kyle:  Mr. Hankey, he comes out of the toilet every year and gives presents to everybody who has a lot of fiber in their diet."
"9723","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",121,"Sheila:  Kyle, shh."
"9724","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",122,"Kyle:  It's true, he doesn't care what faith you are."
"9725","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",123,"Mr. Hankey the Christmas poo, he loves me and I love you, therefore vicariously he loves you, even ..."
"9726","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",124,"Cartman:  Don't mind him, he's a very disturbed little boy."
"9727","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",125,"Kenny:  That's nasty."
"9728","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",126,"Stan:  Yeh."
"9729","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",127,"Sheila:  Okay Kyle, we're leaving right now."
"9730","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",128,"Kyle:  Wait."
"9731","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",129,"Mayor McDaniels:  Anyway, I'll put together a crack team of my best workers to make sure this will be the most non-offensive ever, to any religious or minority group of any kind. Are there any other suggestions?"
"9732","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",130,"Mr. Garrison raises his hand."
"9733","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",131,"Mayor McDaniels:  Yes Mr. Garrison?"
"9734","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",132,"Mr. Garrison:  Could we get rid of all the Mexicans?"
"9735","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",133,"Mayor McDaniels:  No Mr. Garrison, we cannot get rid of all the Mexicans."
"9736","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",134,"Mr. Garrison:  Rats."
"9737","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",135,"Ike unwraps and spins a dreidel."
"9738","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",136,"Mr. Broslofski:  It is sick and disgusting, and we simply will not have it!"
"9739","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",137,"Sheila:  Your father's right Kyle."
"9740","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",138,"Mr. Broslofski:  Sheila, let me handle this. Having imaginary friends is fine Kyle, but this simply will not do!"
"9741","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",139,"Sheila:  Listen to your father Kyle."
"9742","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",140,"Ike is chasing his dreidel."
"9743","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",141,"Ike runs into a table, knocking the Menorah onto his head."
"9744","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",142,"Mr. Broslofski:  Now, I want you to repeat after me, ""there is no such thing as Mr. Hankey."""
"9745","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",143,"Kyle:  But dad, he always..."
"9746","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",144,"Mr. Broslofski:  Say it!"
"9747","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",145,"Kyle:  There is no such thing as Mr. Hankey."
"9748","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",146,"Mr. Broslofski:  Again!"
"9749","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",147,"Kyle:  There is no such thing as Mr. Hankey."
"9750","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",148,"Sheila:  This is for your own good boobie."
"9751","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",149,"Mr. Broslofski:  Now you go brush your teeth, and march into bed. You won't be opening your Hannukuh present tonight."
"9752","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",150,"Kyle:  Probably just another stupid dreidel anyway."
"9753","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",151,"Mr. Broslofski:  What did you say?!?"
"9754","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",152,"Kyle:  I said Ike's on fire."
"9755","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",153,"Ike:  Uh oh, the flames, uh oh."
"9756","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",154,"Sheila:  Oh my God!"
"9757","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",155,"Kyle:  It isn't fair, I don't want to be an outcast."
"9758","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",156,"Toilet:  Kyyyyle."
"9759","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",157,"Kyle:  I'm not hearing that."
"9760","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",158,"Toilet:  Helloooo."
"9761","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",159,"The toilet flushes."
"9762","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",160,"Kyle:  Mr. Hankey?"
"9763","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",161,"Mr. Hankey:  Howdy ho!"
"9764","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",162,"Mr. Hankey:  Howdy ho Kyle, gosh you're looking swell."
"9765","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",163,"Kyle:  Go away Mr. Hankey."
"9766","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",164,"Mr. Hankey:  You know something pal, you smell an awful lot like flowers."
"9767","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",165,"Kyle:  I said go away, my dad says you're not real."
"9768","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",166,"Mr. Hankey:  Not real? Well shucks, if I weren't real could I sing this jolly Christmas song."
"9769","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",167,"Santa Claus is on his way, he's loaded goodies on his sleigh, drop 'em off on Christmas day, and I'll say howdy ho!"
"9770","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",168,"Kyle:  Mr. Hankey, shhh, I'll get in trouble."
"9771","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",169,"Mr. Hankey:  Folks'll gather 'round the fire, sing a song that's from a choir, pretty soon they'll all retire and I'll say howdy ho!"
"9772","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",170,"Mr. Broslofski:  Kyle, what are you doing in there?!?"
"9773","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",171,"Kyle:  Nothing!"
"9774","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",172,"Mr. Broslofski:  Open this door!"
"9775","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",173,"Mr. Hankey:  I hope that Santa comes real soon, I been waiting since the first..."
"9776","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",174,"Mr. Broslofski:  Huhhhh. Kyle!!!"
"9777","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",175,"The piece of crap in Kyle's hands sits motionless."
